generador;hora;vertimiento_mw
SOLAR-NORTE-01;33260;85.45161290322581
SOLAR-NORTE-01;33272;175.70967741935485
SOLAR-NORTE-01;33273;985.4193548387096
SOLAR-NORTE-01;33274;1287.1290322580646
SOLAR-NORTE-01;33275;1418.7096774193549
SOLAR-NORTE-01;33276;1437.5483870967741
SOLAR-NORTE-01;33277;1442.6774193548388
SOLAR-NORTE-01;33278;1441.1935483870968
SOLAR-NORTE-01;33279;1435.6774193548388
SOLAR-NORTE-01;33280;1430.9354838709678
SOLAR-NORTE-01;33281;1403.0967741935483
SOLAR-NORTE-01;33282;1264.2903225806451
SOLAR-NORTE-01;33283;885.6451612903226
SOLAR-NORTE-01;33284;85.45161290322581
SOLAR-NORTE-01;33296;175.70967741935485
SOLAR-NORTE-01;33297;985.4193548387096
SOLAR-NORTE-01;33298;1287.1290322580646
SOLAR-NORTE-01;33299;1418.7096774193549
SOLAR-NORTE-01;33300;1437.5483870967741
SOLAR-NORTE-01;33301;1442.6774193548388
SOLAR-NORTE-01;33302;1441.1935483870968
SOLAR-NORTE-01;33303;1435.6774193548388
SOLAR-NORTE-01;33304;1430.9354838709678
SOLAR-NORTE-01;33305;1403.0967741935483
SOLAR-NORTE-01;33306;1264.2903225806451
SOLAR-NORTE-01;33307;885.6451612903226
SOLAR-NORTE-01;33308;85.45161290322581
SOLAR-NORTE-01;33320;175.70967741935485
SOLAR-NORTE-01;33321;985.4193548387096
SOLAR-NORTE-01;33322;1287.1290322580646
SOLAR-NORTE-01;33323;1418.7096774193549
SOLAR-NORTE-01;33324;1437.5483870967741
SOLAR-NORTE-01;33325;1442.6774193548388
SOLAR-NORTE-01;33326;1441.1935483870968
SOLAR-NORTE-01;33327;1435.6774193548388
SOLAR-NORTE-01;33328;1430.9354838709678
SOLAR-NORTE-01;33329;1403.0967741935483
SOLAR-NORTE-01;33330;1264.2903225806451
SOLAR-NORTE-01;33331;885.6451612903226
SOLAR-NORTE-01;33332;85.45161290322581
SOLAR-NORTE-01;33344;175.70967741935485
SOLAR-NORTE-01;33345;985.4193548387096
SOLAR-NORTE-01;33346;1287.1290322580646
SOLAR-NORTE-01;33347;1418.7096774193549
SOLAR-NORTE-01;33348;1437.5483870967741
SOLAR-NORTE-01;33349;1442.6774193548388
SOLAR-NORTE-01;33350;1441.1935483870968
SOLAR-NORTE-01;33351;1435.6774193548388
SOLAR-NORTE-01;33352;1430.9354838709678
SOLAR-NORTE-01;33353;1403.0967741935483
SOLAR-NORTE-01;33354;1264.2903225806451
SOLAR-NORTE-01;33355;885.6451612903226
SOLAR-NORTE-01;33356;85.45161290322581
SOLAR-NORTE-01;33368;175.70967741935485
SOLAR-NORTE-01;33369;985.4193548387096
SOLAR-NORTE-01;33370;1287.1290322580646
SOLAR-NORTE-01;33371;1418.7096774193549
SOLAR-NORTE-01;33372;1437.5483870967741
SOLAR-NORTE-01;33373;1442.6774193548388
SOLAR-NORTE-01;33374;1441.1935483870968
SOLAR-NORTE-01;33375;1435.6774193548388
SOLAR-NORTE-01;33376;1430.9354838709678
SOLAR-NORTE-01;33377;1403.0967741935483
SOLAR-NORTE-01;33378;1264.2903225806451
SOLAR-NORTE-01;33379;885.6451612903226
SOLAR-NORTE-01;33380;85.45161290322581
SOLAR-NORTE-01;33392;175.70967741935485
SOLAR-NORTE-01;33393;985.4193548387096
SOLAR-NORTE-01;33394;1287.1290322580646
SOLAR-NORTE-01;33395;1418.7096774193549
SOLAR-NORTE-01;33396;1437.5483870967741
SOLAR-NORTE-01;33397;1442.6774193548388
SOLAR-NORTE-01;33398;1441.1935483870968
SOLAR-NORTE-01;33399;1435.6774193548388
SOLAR-NORTE-01;33400;1430.9354838709678
SOLAR-NORTE-01;33401;1403.0967741935483
SOLAR-NORTE-01;33402;1264.2903225806451
SOLAR-NORTE-01;33403;885.6451612903226
SOLAR-NORTE-01;33404;85.45161290322581
SOLAR-NORTE-01;33416;175.70967741935485
SOLAR-NORTE-01;33417;985.4193548387096
SOLAR-NORTE-01;33418;1287.1290322580646
SOLAR-NORTE-01;33419;1418.7096774193549
SOLAR-NORTE-01;33420;1437.5483870967741
SOLAR-NORTE-01;33421;1442.6774193548388
SOLAR-NORTE-01;33422;1441.1935483870968
SOLAR-NORTE-01;33423;1435.6774193548388
SOLAR-NORTE-01;33424;1430.9354838709678
SOLAR-NORTE-01;33425;1403.0967741935483
SOLAR-NORTE-01;33426;1264.2903225806451
SOLAR-NORTE-01;33427;885.6451612903226
SOLAR-NORTE-01;33428;85.45161290322581
SOLAR-NORTE-01;33440;175.70967741935485
SOLAR-NORTE-01;33441;985.4193548387096
SOLAR-NORTE-01;33442;1287.1290322580646
SOLAR-NORTE-01;33443;1418.7096774193549
SOLAR-NORTE-01;33444;1437.5483870967741
SOLAR-NORTE-01;33445;1442.6774193548388
SOLAR-NORTE-01;33446;1441.1935483870968
SOLAR-NORTE-01;33447;1435.6774193548388
SOLAR-NORTE-01;33448;1430.9354838709678
SOLAR-NORTE-01;33449;1403.0967741935483
SOLAR-NORTE-01;33450;1264.2903225806451
SOLAR-NORTE-01;33451;885.6451612903226
SOLAR-NORTE-01;33452;85.45161290322581
SOLAR-NORTE-01;33464;175.70967741935485
SOLAR-NORTE-01;33465;985.4193548387096
SOLAR-NORTE-01;33466;1287.1290322580646
SOLAR-NORTE-01;33467;1418.7096774193549
SOLAR-NORTE-01;33468;1437.5483870967741
SOLAR-NORTE-01;33469;1442.6774193548388
SOLAR-NORTE-01;33470;1441.1935483870968
SOLAR-NORTE-01;33471;1435.6774193548388
SOLAR-NORTE-01;33472;1430.9354838709678
SOLAR-NORTE-01;33473;1403.0967741935483
SOLAR-NORTE-01;33474;1264.2903225806451
SOLAR-NORTE-01;33475;885.6451612903226
SOLAR-NORTE-01;33476;85.45161290322581
SOLAR-NORTE-01;33488;175.70967741935485
SOLAR-NORTE-01;33489;985.4193548387096
SOLAR-NORTE-01;33490;1287.1290322580646
SOLAR-NORTE-01;33491;1418.7096774193549
SOLAR-NORTE-01;33492;1437.5483870967741
SOLAR-NORTE-01;33493;1442.6774193548388
SOLAR-NORTE-01;33494;1441.1935483870968
SOLAR-NORTE-01;33495;1435.6774193548388
SOLAR-NORTE-01;33496;1430.9354838709678
SOLAR-NORTE-01;33497;1403.0967741935483
SOLAR-NORTE-01;33498;1264.2903225806451
SOLAR-NORTE-01;33499;885.6451612903226
SOLAR-NORTE-01;33500;85.45161290322581
SOLAR-NORTE-01;33512;175.70967741935485
SOLAR-NORTE-01;33513;985.4193548387096
SOLAR-NORTE-01;33514;1287.1290322580646
SOLAR-NORTE-01;33515;1418.7096774193549
SOLAR-NORTE-01;33516;1437.5483870967741
SOLAR-NORTE-01;33517;1442.6774193548388
SOLAR-NORTE-01;33518;1441.1935483870968
SOLAR-NORTE-01;33519;1435.6774193548388
SOLAR-NORTE-01;33520;1430.9354838709678
SOLAR-NORTE-01;33521;1403.0967741935483
SOLAR-NORTE-01;33522;1264.2903225806451
SOLAR-NORTE-01;33523;885.6451612903226
SOLAR-NORTE-01;33524;85.45161290322581
SOLAR-NORTE-01;33536;175.70967741935485
SOLAR-NORTE-01;33537;985.4193548387096
SOLAR-NORTE-01;33538;1287.1290322580646
SOLAR-NORTE-01;33539;1418.7096774193549
SOLAR-NORTE-01;33540;1437.5483870967741
SOLAR-NORTE-01;33541;1442.6774193548388
SOLAR-NORTE-01;33542;1441.1935483870968
SOLAR-NORTE-01;33543;1435.6774193548388
SOLAR-NORTE-01;33544;1430.9354838709678
SOLAR-NORTE-01;33545;1403.0967741935483
SOLAR-NORTE-01;33546;1264.2903225806451
SOLAR-NORTE-01;33547;885.6451612903226
SOLAR-NORTE-01;33548;85.45161290322581
SOLAR-NORTE-01;33560;175.70967741935485
SOLAR-NORTE-01;33561;985.4193548387096
SOLAR-NORTE-01;33562;1287.1290322580646
SOLAR-NORTE-01;33563;1418.7096774193549
SOLAR-NORTE-01;33564;1437.5483870967741
SOLAR-NORTE-01;33565;1442.6774193548388
SOLAR-NORTE-01;33566;1441.1935483870968
SOLAR-NORTE-01;33567;1435.6774193548388
SOLAR-NORTE-01;33568;1430.9354838709678
SOLAR-NORTE-01;33569;1403.0967741935483
SOLAR-NORTE-01;33570;1264.2903225806451
SOLAR-NORTE-01;33571;885.6451612903226
SOLAR-NORTE-01;33572;85.45161290322581
SOLAR-NORTE-01;33584;175.70967741935485
SOLAR-NORTE-01;33585;985.4193548387096
SOLAR-NORTE-01;33586;1287.1290322580646
SOLAR-NORTE-01;33587;1418.7096774193549
SOLAR-NORTE-01;33588;1437.5483870967741
SOLAR-NORTE-01;33589;1442.6774193548388
SOLAR-NORTE-01;33590;1441.1935483870968
SOLAR-NORTE-01;33591;1435.6774193548388
SOLAR-NORTE-01;33592;1430.9354838709678
SOLAR-NORTE-01;33593;1403.0967741935483
SOLAR-NORTE-01;33594;1264.2903225806451
SOLAR-NORTE-01;33595;885.6451612903226
SOLAR-NORTE-01;33596;85.45161290322581
SOLAR-NORTE-01;33608;238.06666666666666
SOLAR-NORTE-01;33609;893.4
SOLAR-NORTE-01;33610;1209.1666666666667
SOLAR-NORTE-01;33611;1389.6333333333334
SOLAR-NORTE-01;33612;1428.0333333333333
SOLAR-NORTE-01;33613;1398.9
SOLAR-NORTE-01;33614;1399.1666666666667
SOLAR-NORTE-01;33615;1400.4
SOLAR-NORTE-01;33616;1399.2
SOLAR-NORTE-01;33617;1396.1666666666667
SOLAR-NORTE-01;33618;1347.4333333333334
SOLAR-NORTE-01;33619;1130.2
SOLAR-NORTE-01;33620;292.43333333333334
SOLAR-NORTE-01;33632;238.06666666666666
SOLAR-NORTE-01;33633;893.4
SOLAR-NORTE-01;33634;1209.1666666666667
SOLAR-NORTE-01;33635;1389.6333333333334
SOLAR-NORTE-01;33636;1428.0333333333333
SOLAR-NORTE-01;33637;1398.9
SOLAR-NORTE-01;33638;1399.1666666666667
SOLAR-NORTE-01;33639;1400.4
SOLAR-NORTE-01;33640;1399.2
SOLAR-NORTE-01;33641;1396.1666666666667
SOLAR-NORTE-01;33642;1347.4333333333334
SOLAR-NORTE-01;33643;1130.2
SOLAR-NORTE-01;33644;292.43333333333334
SOLAR-NORTE-01;33656;238.06666666666666
SOLAR-NORTE-01;33657;893.4
SOLAR-NORTE-01;33658;1209.1666666666667
SOLAR-NORTE-01;33659;1389.6333333333334
SOLAR-NORTE-01;33660;1428.0333333333333
SOLAR-NORTE-01;33661;1398.9
SOLAR-NORTE-01;33662;1399.1666666666667
SOLAR-NORTE-01;33663;1400.4
SOLAR-NORTE-01;33664;1399.2
SOLAR-NORTE-01;33665;1396.1666666666667
SOLAR-NORTE-01;33666;1347.4333333333334
SOLAR-NORTE-01;33667;1130.2
SOLAR-NORTE-01;33668;292.43333333333334
SOLAR-NORTE-01;33680;238.06666666666666
SOLAR-NORTE-01;33681;893.4
SOLAR-NORTE-01;33682;1209.1666666666667
SOLAR-NORTE-01;33683;1389.6333333333334
SOLAR-NORTE-01;33684;1428.0333333333333
SOLAR-NORTE-01;33685;1398.9
SOLAR-NORTE-01;33686;1399.1666666666667
SOLAR-NORTE-01;33687;1400.4
SOLAR-NORTE-01;33688;1399.2
SOLAR-NORTE-01;33689;1396.1666666666667
SOLAR-NORTE-01;33690;1347.4333333333334
SOLAR-NORTE-01;33691;1130.2
SOLAR-NORTE-01;33692;292.43333333333334
SOLAR-NORTE-01;33704;238.06666666666666
SOLAR-NORTE-01;33705;893.4
SOLAR-NORTE-01;33706;1209.1666666666667
SOLAR-NORTE-01;33707;1389.6333333333334
SOLAR-NORTE-01;33708;1428.0333333333333
SOLAR-NORTE-01;33709;1398.9
SOLAR-NORTE-01;33710;1399.1666666666667
SOLAR-NORTE-01;33711;1400.4
SOLAR-NORTE-01;33712;1399.2
SOLAR-NORTE-01;33713;1396.1666666666667
SOLAR-NORTE-01;33714;1347.4333333333334
SOLAR-NORTE-01;33715;1130.2
SOLAR-NORTE-01;33716;292.43333333333334
SOLAR-NORTE-01;33728;238.06666666666666
SOLAR-NORTE-01;33729;893.4
SOLAR-NORTE-01;33730;1209.1666666666667
SOLAR-NORTE-01;33731;1389.6333333333334
SOLAR-NORTE-01;33732;1428.0333333333333
SOLAR-NORTE-01;33733;1398.9
SOLAR-NORTE-01;33734;1399.1666666666667
SOLAR-NORTE-01;33735;1400.4
SOLAR-NORTE-01;33736;1399.2
SOLAR-NORTE-01;33737;1396.1666666666667
SOLAR-NORTE-01;33738;1347.4333333333334
SOLAR-NORTE-01;33739;1130.2
SOLAR-NORTE-01;33740;292.43333333333334
SOLAR-NORTE-01;33752;238.06666666666666
SOLAR-NORTE-01;33753;893.4
SOLAR-NORTE-01;33754;1209.1666666666667
SOLAR-NORTE-01;33755;1389.6333333333334
SOLAR-NORTE-01;33756;1428.0333333333333
SOLAR-NORTE-01;33757;1398.9
SOLAR-NORTE-01;33758;1399.1666666666667
SOLAR-NORTE-01;33759;1400.4
SOLAR-NORTE-01;33760;1399.2
SOLAR-NORTE-01;33761;1396.1666666666667
SOLAR-NORTE-01;33762;1347.4333333333334
SOLAR-NORTE-01;33763;1130.2
SOLAR-NORTE-01;33764;292.43333333333334
SOLAR-NORTE-01;33776;238.06666666666666
SOLAR-NORTE-01;33777;893.4
SOLAR-NORTE-01;33778;1209.1666666666667
SOLAR-NORTE-01;33779;1389.6333333333334
SOLAR-NORTE-01;33780;1428.0333333333333
SOLAR-NORTE-01;33781;1398.9
SOLAR-NORTE-01;33782;1399.1666666666667
SOLAR-NORTE-01;33783;1400.4
SOLAR-NORTE-01;33784;1399.2
SOLAR-NORTE-01;33785;1396.1666666666667
SOLAR-NORTE-01;33786;1347.4333333333334
SOLAR-NORTE-01;33787;1130.2
SOLAR-NORTE-01;33788;292.43333333333334
SOLAR-NORTE-01;33800;238.06666666666666
SOLAR-NORTE-01;33801;893.4
SOLAR-NORTE-01;33802;1209.1666666666667
SOLAR-NORTE-01;33803;1389.6333333333334
SOLAR-NORTE-01;33804;1428.0333333333333
SOLAR-NORTE-01;33805;1398.9
SOLAR-NORTE-01;33806;1399.1666666666667
SOLAR-NORTE-01;33807;1400.4
SOLAR-NORTE-01;33808;1399.2
SOLAR-NORTE-01;33809;1396.1666666666667
SOLAR-NORTE-01;33810;1347.4333333333334
SOLAR-NORTE-01;33811;1130.2
SOLAR-NORTE-01;33812;292.43333333333334
SOLAR-NORTE-01;33824;238.06666666666666
SOLAR-NORTE-01;33825;893.4
SOLAR-NORTE-01;33826;1209.1666666666667
SOLAR-NORTE-01;33827;1389.6333333333334
SOLAR-NORTE-01;33828;1428.0333333333333
SOLAR-NORTE-01;33829;1398.9
SOLAR-NORTE-01;33830;1399.1666666666667
SOLAR-NORTE-01;33831;1400.4
SOLAR-NORTE-01;33832;1399.2
SOLAR-NORTE-01;33833;1396.1666666666667
SOLAR-NORTE-01;33834;1347.4333333333334
SOLAR-NORTE-01;33835;1130.2
SOLAR-NORTE-01;33836;292.43333333333334
SOLAR-NORTE-01;33848;238.06666666666666
SOLAR-NORTE-01;33849;893.4
SOLAR-NORTE-01;33850;1209.1666666666667
SOLAR-NORTE-01;33851;1389.6333333333334
SOLAR-NORTE-01;33852;1428.0333333333333
SOLAR-NORTE-01;33853;1398.9
SOLAR-NORTE-01;33854;1399.1666666666667
SOLAR-NORTE-01;33855;1400.4
SOLAR-NORTE-01;33856;1399.2
SOLAR-NORTE-01;33857;1396.1666666666667
SOLAR-NORTE-01;33858;1347.4333333333334
SOLAR-NORTE-01;33859;1130.2
SOLAR-NORTE-01;33860;292.43333333333334
SOLAR-NORTE-01;33872;238.06666666666666
SOLAR-NORTE-01;33873;893.4
SOLAR-NORTE-01;33874;1209.1666666666667
SOLAR-NORTE-01;33875;1389.6333333333334
SOLAR-NORTE-01;33876;1428.0333333333333
SOLAR-NORTE-01;33877;1398.9
SOLAR-NORTE-01;33878;1399.1666666666667
SOLAR-NORTE-01;33879;1400.4
SOLAR-NORTE-01;33880;1399.2
SOLAR-NORTE-01;33881;1396.1666666666667
SOLAR-NORTE-01;33882;1347.4333333333334
SOLAR-NORTE-01;33883;1130.2
SOLAR-NORTE-01;33884;292.43333333333334
SOLAR-NORTE-01;33896;238.06666666666666
SOLAR-NORTE-01;33897;893.4
SOLAR-NORTE-01;33898;1209.1666666666667
SOLAR-NORTE-01;33899;1389.6333333333334
SOLAR-NORTE-01;33900;1428.0333333333333
SOLAR-NORTE-01;33901;1398.9
SOLAR-NORTE-01;33902;1399.1666666666667
SOLAR-NORTE-01;33903;1400.4
SOLAR-NORTE-01;33904;1399.2
SOLAR-NORTE-01;33905;1396.1666666666667
SOLAR-NORTE-01;33906;1347.4333333333334
SOLAR-NORTE-01;33907;1130.2
SOLAR-NORTE-01;33908;292.43333333333334
SOLAR-NORTE-01;33920;238.06666666666666
SOLAR-NORTE-01;33921;893.4
SOLAR-NORTE-01;33922;1209.1666666666667
SOLAR-NORTE-01;33923;1389.6333333333334
SOLAR-NORTE-01;33924;1428.0333333333333
SOLAR-NORTE-01;33925;1398.9
SOLAR-NORTE-01;33926;1399.1666666666667
SOLAR-NORTE-01;33927;1400.4
SOLAR-NORTE-01;33928;1399.2
SOLAR-NORTE-01;33929;1396.1666666666667
SOLAR-NORTE-01;33930;1347.4333333333334
SOLAR-NORTE-01;33931;1130.2
SOLAR-NORTE-01;33932;292.43333333333334
SOLAR-NORTE-01;33944;238.06666666666666
SOLAR-NORTE-01;33945;893.4
SOLAR-NORTE-01;33946;1209.1666666666667
SOLAR-NORTE-01;33947;1389.6333333333334
SOLAR-NORTE-01;33948;1428.0333333333333
SOLAR-NORTE-01;33949;1398.9
SOLAR-NORTE-01;33950;1399.1666666666667
SOLAR-NORTE-01;33951;1400.4
SOLAR-NORTE-01;33952;1399.2
SOLAR-NORTE-01;33953;1396.1666666666667
SOLAR-NORTE-01;33954;1347.4333333333334
SOLAR-NORTE-01;33955;1130.2
SOLAR-NORTE-01;33956;292.43333333333334
SOLAR-NORTE-01;33968;238.06666666666666
SOLAR-NORTE-01;33969;893.4
SOLAR-NORTE-01;33970;1209.1666666666667
SOLAR-NORTE-01;33971;1389.6333333333334
SOLAR-NORTE-01;33972;1428.0333333333333
SOLAR-NORTE-01;33973;1398.9
SOLAR-NORTE-01;33974;1399.1666666666667
SOLAR-NORTE-01;33975;1400.4
SOLAR-NORTE-01;33976;1399.2
SOLAR-NORTE-01;33977;1396.1666666666667
SOLAR-NORTE-01;33978;1347.4333333333334
SOLAR-NORTE-01;33979;1130.2
SOLAR-NORTE-01;33980;292.43333333333334
SOLAR-NORTE-01;33992;238.06666666666666
SOLAR-NORTE-01;33993;893.4
SOLAR-NORTE-01;33994;1209.1666666666667
SOLAR-NORTE-01;33995;1389.6333333333334
SOLAR-NORTE-01;33996;1428.0333333333333
SOLAR-NORTE-01;33997;1398.9
SOLAR-NORTE-01;33998;1399.1666666666667
SOLAR-NORTE-01;33999;1400.4
SOLAR-NORTE-01;34000;1399.2
SOLAR-NORTE-01;34001;1396.1666666666667
SOLAR-NORTE-01;34002;1347.4333333333334
SOLAR-NORTE-01;34003;1130.2
SOLAR-NORTE-01;34004;292.43333333333334
SOLAR-NORTE-01;34016;238.06666666666666
SOLAR-NORTE-01;34017;893.4
SOLAR-NORTE-01;34018;1209.1666666666667
SOLAR-NORTE-01;34019;1389.6333333333334
SOLAR-NORTE-01;34020;1428.0333333333333
SOLAR-NORTE-01;34021;1398.9
SOLAR-NORTE-01;34022;1399.1666666666667
SOLAR-NORTE-01;34023;1400.4
SOLAR-NORTE-01;34024;1399.2
SOLAR-NORTE-01;34025;1396.1666666666667
SOLAR-NORTE-01;34026;1347.4333333333334
SOLAR-NORTE-01;34027;1130.2
SOLAR-NORTE-01;34028;292.43333333333334
SOLAR-NORTE-01;34040;238.06666666666666
SOLAR-NORTE-01;34041;893.4
SOLAR-NORTE-01;34042;1209.1666666666667
SOLAR-NORTE-01;34043;1389.6333333333334
SOLAR-NORTE-01;34044;1428.0333333333333
SOLAR-NORTE-01;34045;1398.9
SOLAR-NORTE-01;34046;1399.1666666666667
SOLAR-NORTE-01;34047;1400.4
SOLAR-NORTE-01;34048;1399.2
SOLAR-NORTE-01;34049;1396.1666666666667
SOLAR-NORTE-01;34050;1347.4333333333334
SOLAR-NORTE-01;34051;1130.2
SOLAR-NORTE-01;34052;292.43333333333334
SOLAR-NORTE-01;34064;238.06666666666666
SOLAR-NORTE-01;34065;893.4
SOLAR-NORTE-01;34066;1209.1666666666667
SOLAR-NORTE-01;34067;1389.6333333333334
SOLAR-NORTE-01;34068;1428.0333333333333
SOLAR-NORTE-01;34069;1398.9
SOLAR-NORTE-01;34070;1399.1666666666667
SOLAR-NORTE-01;34071;1400.4
SOLAR-NORTE-01;34072;1399.2
SOLAR-NORTE-01;34073;1396.1666666666667
SOLAR-NORTE-01;34074;1347.4333333333334
SOLAR-NORTE-01;34075;1130.2
SOLAR-NORTE-01;34076;292.43333333333334
SOLAR-NORTE-01;34088;238.06666666666666
SOLAR-NORTE-01;34089;893.4
SOLAR-NORTE-01;34090;1209.1666666666667
SOLAR-NORTE-01;34091;1389.6333333333334
SOLAR-NORTE-01;34092;1428.0333333333333
SOLAR-NORTE-01;34093;1398.9
SOLAR-NORTE-01;34094;1399.1666666666667
SOLAR-NORTE-01;34095;1400.4
SOLAR-NORTE-01;34096;1399.2
SOLAR-NORTE-01;34097;1396.1666666666667
SOLAR-NORTE-01;34098;1347.4333333333334
SOLAR-NORTE-01;34099;1130.2
SOLAR-NORTE-01;34100;292.43333333333334
SOLAR-NORTE-01;34112;238.06666666666666
SOLAR-NORTE-01;34113;893.4
SOLAR-NORTE-01;34114;1209.1666666666667
SOLAR-NORTE-01;34115;1389.6333333333334
SOLAR-NORTE-01;34116;1428.0333333333333
SOLAR-NORTE-01;34117;1398.9
SOLAR-NORTE-01;34118;1399.1666666666667
SOLAR-NORTE-01;34119;1400.4
SOLAR-NORTE-01;34120;1399.2
SOLAR-NORTE-01;34121;1396.1666666666667
SOLAR-NORTE-01;34122;1347.4333333333334
SOLAR-NORTE-01;34123;1130.2
SOLAR-NORTE-01;34124;292.43333333333334
SOLAR-NORTE-01;34136;238.06666666666666
SOLAR-NORTE-01;34137;893.4
SOLAR-NORTE-01;34138;1209.1666666666667
SOLAR-NORTE-01;34139;1389.6333333333334
SOLAR-NORTE-01;34140;1428.0333333333333
SOLAR-NORTE-01;34141;1398.9
SOLAR-NORTE-01;34142;1399.1666666666667
SOLAR-NORTE-01;34143;1400.4
SOLAR-NORTE-01;34144;1399.2
SOLAR-NORTE-01;34145;1396.1666666666667
SOLAR-NORTE-01;34146;1347.4333333333334
SOLAR-NORTE-01;34147;1130.2
SOLAR-NORTE-01;34148;292.43333333333334
SOLAR-NORTE-01;34160;238.06666666666666
SOLAR-NORTE-01;34161;893.4
SOLAR-NORTE-01;34162;1209.1666666666667
SOLAR-NORTE-01;34163;1389.6333333333334
SOLAR-NORTE-01;34164;1428.0333333333333
SOLAR-NORTE-01;34165;1398.9
SOLAR-NORTE-01;34166;1399.1666666666667
SOLAR-NORTE-01;34167;1400.4
SOLAR-NORTE-01;34168;1399.2
SOLAR-NORTE-01;34169;1396.1666666666667
SOLAR-NORTE-01;34170;1347.4333333333334
SOLAR-NORTE-01;34171;1130.2
SOLAR-NORTE-01;34172;292.43333333333334
SOLAR-NORTE-01;34184;238.06666666666666
SOLAR-NORTE-01;34185;893.4
SOLAR-NORTE-01;34186;1209.1666666666667
SOLAR-NORTE-01;34187;1389.6333333333334
SOLAR-NORTE-01;34188;1428.0333333333333
SOLAR-NORTE-01;34189;1398.9
SOLAR-NORTE-01;34190;1399.1666666666667
SOLAR-NORTE-01;34191;1400.4
SOLAR-NORTE-01;34192;1399.2
SOLAR-NORTE-01;34193;1396.1666666666667
SOLAR-NORTE-01;34194;1347.4333333333334
SOLAR-NORTE-01;34195;1130.2
SOLAR-NORTE-01;34196;292.43333333333334
SOLAR-NORTE-01;34208;238.06666666666666
SOLAR-NORTE-01;34209;893.4
SOLAR-NORTE-01;34210;1209.1666666666667
SOLAR-NORTE-01;34211;1389.6333333333334
SOLAR-NORTE-01;34212;1428.0333333333333
SOLAR-NORTE-01;34213;1398.9
SOLAR-NORTE-01;34214;1399.1666666666667
SOLAR-NORTE-01;34215;1400.4
SOLAR-NORTE-01;34216;1399.2
SOLAR-NORTE-01;34217;1396.1666666666667
SOLAR-NORTE-01;34218;1347.4333333333334
SOLAR-NORTE-01;34219;1130.2
SOLAR-NORTE-01;34220;292.43333333333334
SOLAR-NORTE-01;34232;238.06666666666666
SOLAR-NORTE-01;34233;893.4
SOLAR-NORTE-01;34234;1209.1666666666667
SOLAR-NORTE-01;34235;1389.6333333333334
SOLAR-NORTE-01;34236;1428.0333333333333
SOLAR-NORTE-01;34237;1398.9
SOLAR-NORTE-01;34238;1399.1666666666667
SOLAR-NORTE-01;34239;1400.4
SOLAR-NORTE-01;34240;1399.2
SOLAR-NORTE-01;34241;1396.1666666666667
SOLAR-NORTE-01;34242;1347.4333333333334
SOLAR-NORTE-01;34243;1130.2
SOLAR-NORTE-01;34244;292.43333333333334
SOLAR-NORTE-01;34256;238.06666666666666
SOLAR-NORTE-01;34257;893.4
SOLAR-NORTE-01;34258;1209.1666666666667
SOLAR-NORTE-01;34259;1389.6333333333334
SOLAR-NORTE-01;34260;1428.0333333333333
SOLAR-NORTE-01;34261;1398.9
SOLAR-NORTE-01;34262;1399.1666666666667
SOLAR-NORTE-01;34263;1400.4
SOLAR-NORTE-01;34264;1399.2
SOLAR-NORTE-01;34265;1396.1666666666667
SOLAR-NORTE-01;34266;1347.4333333333334
SOLAR-NORTE-01;34267;1130.2
SOLAR-NORTE-01;34268;292.43333333333334
SOLAR-NORTE-01;34280;238.06666666666666
SOLAR-NORTE-01;34281;893.4
SOLAR-NORTE-01;34282;1209.1666666666667
SOLAR-NORTE-01;34283;1389.6333333333334
SOLAR-NORTE-01;34284;1428.0333333333333
SOLAR-NORTE-01;34285;1398.9
SOLAR-NORTE-01;34286;1399.1666666666667
SOLAR-NORTE-01;34287;1400.4
SOLAR-NORTE-01;34288;1399.2
SOLAR-NORTE-01;34289;1396.1666666666667
SOLAR-NORTE-01;34290;1347.4333333333334
SOLAR-NORTE-01;34291;1130.2
SOLAR-NORTE-01;34292;292.43333333333334
SOLAR-NORTE-01;34304;238.06666666666666
SOLAR-NORTE-01;34305;893.4
SOLAR-NORTE-01;34306;1209.1666666666667
SOLAR-NORTE-01;34307;1389.6333333333334
SOLAR-NORTE-01;34308;1428.0333333333333
SOLAR-NORTE-01;34309;1398.9
SOLAR-NORTE-01;34310;1399.1666666666667
SOLAR-NORTE-01;34311;1400.4
SOLAR-NORTE-01;34312;1399.2
SOLAR-NORTE-01;34313;1396.1666666666667
SOLAR-NORTE-01;34314;1347.4333333333334
SOLAR-NORTE-01;34315;1130.2
SOLAR-NORTE-01;34316;292.43333333333334
SOLAR-NORTE-01;34328;303.61290322580646
SOLAR-NORTE-01;34329;803.6774193548387
SOLAR-NORTE-01;34330;1132.225806451613
SOLAR-NORTE-01;34331;1361.3870967741937
SOLAR-NORTE-01;34332;1421.483870967742
SOLAR-NORTE-01;34333;1447.774193548387
SOLAR-NORTE-01;34334;1444.5483870967741
SOLAR-NORTE-01;34335;1446.225806451613
SOLAR-NORTE-01;34336;1445.741935483871
SOLAR-NORTE-01;34337;1443.5483870967741
SOLAR-NORTE-01;34338;1399.6451612903227
SOLAR-NORTE-01;34339;1199.6774193548388
SOLAR-NORTE-01;34340;560.0645161290323
SOLAR-NORTE-01;34352;303.61290322580646
SOLAR-NORTE-01;34353;803.6774193548387
SOLAR-NORTE-01;34354;1132.225806451613
